fix_item,fix_time,parcode,trial
1,610.0,1,330
0,80.0,1,330
2,1570.0,1,330
0,60.0,1,330
1,1620.0,1,330
0,80.0,1,330
2,1100.0,1,330
0,100.0,1,330
1,720.0,1,330
0,70.0,1,330
2,600.0,1,330
0,70.0,1,330
1,1970.0,1,330
0,80.0,1,330
2,310.0,1,330
0,80.0,1,330
1,310.0,1,330
0,60.0,1,330
2,730.0,1,330
0,70.0,1,330
1,930.0,1,330
0,70.0,1,330
2,370.0,1,330
0,80.0,1,330
1,60.0,1,330
0,180.0,1,331
1,580.0,1,331
0,70.0,1,331
2,450.0,1,331
0,280.0,1,332
2,270.0,1,332
0,80.0,1,332
1,380.0,1,332
0,90.0,1,332
2,130.0,1,332
0,310.0,1,333
1,170.0,1,333
0,90.0,1,333
2,390.0,1,333
0,140.0,1,333
1,310.0,1,333
0,80.0,1,333
2,250.0,1,333
0,440.0,1,333
0,200.0,1,334
1,260.0,1,334
0,70.0,1,334
2,370.0,1,334
0,170.0,1,334
1,580.0,1,334
0,80.0,1,334
2,760.0,1,334
0,80.0,1,334
1,890.0,1,334
0,250.0,1,335
1,680.0,1,335
0,460.0,1,336
2,160.0,1,336
0,70.0,1,336
1,330.0,1,336
0,230.0,1,337
1,370.0,1,337
0,90.0,1,337
2,660.0,1,337
0,70.0,1,337
1,480.0,1,337
0,80.0,1,337
2,920.0,1,337
0,200.0,1,338
2,230.0,1,338
0,70.0,1,338
1,880.0,1,338
0,240.0,1,339
1,540.0,1,339
0,50.0,1,339
2,510.0,1,339
0,60.0,1,339
1,1360.0,1,339
0,100.0,1,339
2,1260.0,1,339
0,70.0,1,339
1,480.0,1,339
0,80.0,1,339
2,850.0,1,339
0,70.0,1,339
1,560.0,1,339
0,80.0,1,339
2,30.0,1,339
0,60.0,1,339
1,720.0,1,339
0,90.0,1,339
2,2200.0,1,339
0,70.0,1,339
1,1870.0,1,339
0,190.0,1,340
1,390.0,1,340
0,100.0,1,340
2,680.0,1,340
0,230.0,1,340
1,860.0,1,340
0,70.0,1,340
2,200.0,1,340
0,90.0,1,341
2,300.0,1,341
0,70.0,1,341
1,330.0,1,341
0,70.0,1,341
2,470.0,1,341
0,70.0,1,341
1,620.0,1,341
0,330.0,1,342
1,500.0,1,342
0,60.0,1,342
2,420.0,1,342
0,70.0,1,342
1,1040.0,1,342
0,90.0,1,342
2,720.0,1,342
0,40.0,1,342
1,880.0,1,342
0,270.0,1,343
1,280.0,1,343
0,110.0,1,343
2,290.0,1,343
0,260.0,1,344
1,560.0,1,344
0,220.0,1,345
1,270.0,1,345
0,80.0,1,345
2,340.0,1,345
0,60.0,1,345
1,160.0,1,345
0,210.0,1,346
2,190.0,1,346
0,90.0,1,346
1,320.0,1,346
0,270.0,1,347
1,240.0,1,347
0,140.0,1,347
2,710.0,1,347
0,70.0,1,347
1,640.0,1,347
0,70.0,1,347
2,740.0,1,347
0,230.0,1,348
1,340.0,1,348
0,60.0,1,348
2,1090.0,1,348
0,80.0,1,348
1,330.0,1,348
0,200.0,1,349
1,280.0,1,349
0,70.0,1,349
2,780.0,1,349
0,240.0,1,349
1,870.0,1,349
0,70.0,1,349
2,280.0,1,349
0,70.0,1,349
1,410.0,1,349
0,70.0,1,349
2,440.0,1,349
0,310.0,1,350
1,200.0,1,350
0,60.0,1,350
2,610.0,1,350
0,110.0,1,350
1,960.0,1,350
0,80.0,1,350
2,520.0,1,350
0,80.0,1,350
1,400.0,1,350
0,350.0,1,351
2,700.0,1,351
0,100.0,1,351
1,470.0,1,351
0,60.0,1,351
2,760.0,1,351
0,210.0,1,352
2,860.0,1,352
0,70.0,1,352
1,20.0,1,352
0,270.0,1,353
2,230.0,1,353
0,80.0,1,353
1,570.0,1,353
0,70.0,1,353
2,440.0,1,353
0,300.0,1,354
1,140.0,1,354
0,250.0,1,354
2,410.0,1,354
0,60.0,1,354
1,770.0,1,354
0,120.0,1,354
2,1040.0,1,354
0,70.0,1,354
1,580.0,1,354
0,60.0,1,354
2,1100.0,1,354
0,210.0,1,355
1,430.0,1,355
0,70.0,1,355
2,410.0,1,355
0,90.0,1,355
1,450.0,1,355
0,310.0,1,356
2,420.0,1,356
0,70.0,1,356
1,480.0,1,356
0,1090.0,1,356
2,440.0,1,356
0,50.0,1,356
1,620.0,1,356
0,70.0,1,356
2,430.0,1,356
0,40.0,1,356
0,310.0,1,357
1,480.0,1,357
0,80.0,1,357
2,550.0,1,357
0,60.0,1,357
1,330.0,1,357
0,260.0,1,357
2,620.0,1,357
0,50.0,1,357
1,920.0,1,357
0,90.0,1,357
2,150.0,1,357
0,230.0,1,358
2,220.0,1,358
0,60.0,1,358
1,200.0,1,358
0,70.0,1,358
2,860.0,1,358
0,70.0,1,358
1,60.0,1,358
0,230.0,1,359
2,540.0,1,359
0,80.0,1,359
1,730.0,1,359
0,60.0,1,359
2,200.0,1,359
0,210.0,1,360
2,320.0,1,360
0,80.0,1,360
1,140.0,1,360
0,410.0,1,360
2,1650.0,1,360
0,250.0,1,361
1,370.0,1,361
0,70.0,1,361
2,430.0,1,361
0,60.0,1,361
1,60.0,1,361
0,200.0,1,362
2,430.0,1,362
0,70.0,1,362
1,590.0,1,362
0,70.0,1,362
2,480.0,1,362
0,50.0,1,362
1,130.0,1,362
0,270.0,1,363
1,80.0,1,363
0,60.0,1,363
2,350.0,1,363
0,90.0,1,363
1,450.0,1,363
0,180.0,1,363
2,340.0,1,363
0,70.0,1,363
1,560.0,1,363
0,80.0,1,363
2,20.0,1,363
0,200.0,1,364
1,410.0,1,364
0,90.0,1,364
2,310.0,1,364
0,80.0,1,364
1,100.0,1,364
0,200.0,1,365
2,170.0,1,365
0,80.0,1,365
1,470.0,1,365
0,190.0,1,365
2,580.0,1,365
0,70.0,1,365
1,380.0,1,365
0,80.0,1,365
2,220.0,1,365
0,80.0,1,365
1,690.0,1,365
0,60.0,1,365
2,700.0,1,365
0,170.0,1,365
1,1110.0,1,365
0,160.0,1,366
1,180.0,1,366
0,80.0,1,366
2,970.0,1,366
0,260.0,1,367
2,260.0,1,367
0,60.0,1,367
1,620.0,1,367
0,70.0,1,367
2,230.0,1,367
0,210.0,1,368
2,190.0,1,368
0,60.0,1,368
1,520.0,1,368
0,240.0,1,369
2,250.0,1,369
0,90.0,1,369
1,610.0,1,369
0,100.0,1,369
2,420.0,1,369
0,120.0,1,370
1,470.0,1,370
0,60.0,1,370
2,600.0,1,370
0,80.0,1,370
1,530.0,1,370
0,220.0,1,371
2,840.0,1,371
0,90.0,1,371
0,200.0,1,372
1,140.0,1,372
0,80.0,1,372
2,260.0,1,372
0,200.0,1,372
1,780.0,1,372
0,70.0,1,372
2,540.0,1,372
0,80.0,1,372
1,390.0,1,372
0,70.0,1,372
2,1040.0,1,372
0,70.0,1,372
1,10.0,1,372
0,220.0,1,373
2,460.0,1,373
0,70.0,1,373
1,300.0,1,373
0,310.0,1,374
2,290.0,1,374
0,80.0,1,374
1,460.0,1,374
0,90.0,1,374
2,460.0,1,374
0,80.0,1,374
1,560.0,1,374
0,130.0,1,374
2,430.0,1,374
0,250.0,1,374
1,680.0,1,374
0,210.0,1,375
1,90.0,1,375
0,100.0,1,375
2,770.0,1,375
0,70.0,1,375
1,570.0,1,375
0,60.0,1,375
2,1640.0,1,375
0,80.0,1,375
1,400.0,1,375
0,90.0,1,375
2,1610.0,1,375
0,100.0,1,375
1,310.0,1,375
0,80.0,1,375
2,590.0,1,375
0,140.0,1,375
1,350.0,1,375
0,70.0,1,375
2,470.0,1,375
0,360.0,1,375
1,480.0,1,375
0,70.0,1,375
2,390.0,1,375
0,70.0,1,375
1,930.0,1,375
0,80.0,1,375
2,1080.0,1,375
0,80.0,1,375
1,300.0,1,375
0,60.0,1,375
2,490.0,1,375
0,80.0,1,375
1,1040.0,1,375
0,70.0,1,375
2,580.0,1,375
0,90.0,1,375
1,780.0,1,375
0,80.0,1,375
2,720.0,1,375
0,80.0,1,375
1,620.0,1,375
0,110.0,1,375
2,100.0,1,375
0,80.0,1,375
1,330.0,1,375
0,200.0,1,376
1,230.0,1,376
0,70.0,1,376
2,500.0,1,376
0,70.0,1,376
1,450.0,1,376
0,60.0,1,376
2,1100.0,1,376
0,300.0,1,377
1,170.0,1,377
0,90.0,1,377
2,500.0,1,377
0,80.0,1,377
1,580.0,1,377
0,160.0,1,377
2,1020.0,1,377
0,180.0,1,377
1,1170.0,1,377
0,70.0,1,377
2,440.0,1,377
0,70.0,1,377
1,500.0,1,377
0,220.0,1,378
1,230.0,1,378
0,70.0,1,378
2,430.0,1,378
0,80.0,1,378
1,210.0,1,378
0,260.0,1,379
1,360.0,1,379
0,60.0,1,379
2,420.0,1,379
0,250.0,1,380
1,360.0,1,380
0,120.0,1,380
2,580.0,1,380
0,10.0,1,380
0,260.0,1,381
2,220.0,1,381
0,80.0,1,381
1,670.0,1,381
0,60.0,1,381
2,370.0,1,381
0,370.0,1,382
1,230.0,1,382
0,330.0,1,382
2,420.0,1,382
0,160.0,1,383
1,290.0,1,383
0,50.0,1,383
2,420.0,1,383
0,180.0,1,384
1,230.0,1,384
0,80.0,1,384
2,210.0,1,384
0,210.0,1,385
2,180.0,1,385
0,50.0,1,385
1,780.0,1,385
0,90.0,1,385
2,610.0,1,385
0,190.0,1,385
1,700.0,1,385
0,100.0,1,385
2,1190.0,1,385
0,60.0,1,385
1,1240.0,1,385
0,90.0,1,385
2,660.0,1,385
0,90.0,1,385
1,2580.0,1,385
0,300.0,1,385
2,370.0,1,385
0,150.0,1,385
1,690.0,1,385
0,220.0,1,386
2,220.0,1,386
0,70.0,1,386
1,230.0,1,386
0,140.0,1,386
2,50.0,1,386
0,180.0,1,387
1,160.0,1,387
0,90.0,1,387
2,670.0,1,387
0,100.0,1,387
1,830.0,1,387
0,60.0,1,387
2,320.0,1,387
0,320.0,1,387
1,440.0,1,387
0,210.0,1,388
1,180.0,1,388
0,70.0,1,388
2,430.0,1,388
0,70.0,1,388
1,980.0,1,388
0,80.0,1,388
2,480.0,1,388
0,60.0,1,388
1,390.0,1,388
0,90.0,1,388
2,560.0,1,388
0,2020.0,1,389
2,170.0,1,389
0,70.0,1,389
1,90.0,1,389
0,250.0,1,390
2,190.0,1,390
0,70.0,1,390
1,660.0,1,390
0,70.0,1,390
2,720.0,1,390
0,290.0,1,391
1,150.0,1,391
0,260.0,1,391
2,420.0,1,391
0,70.0,1,391
1,520.0,1,391
0,80.0,1,391
2,860.0,1,391
0,80.0,1,391
1,460.0,1,391
0,170.0,1,392
2,370.0,1,392
0,50.0,1,392
1,470.0,1,392
0,60.0,1,392
2,650.0,1,392
0,80.0,1,392
1,340.0,1,392
0,240.0,1,393
1,210.0,1,393
0,70.0,1,393
2,270.0,1,393
0,10.0,1,393
0,200.0,1,394
1,180.0,1,394
0,80.0,1,394
2,560.0,1,394
0,240.0,1,395
1,250.0,1,395
0,70.0,1,395
2,130.0,1,395
0,240.0,1,396
1,350.0,1,396
0,60.0,1,396
2,690.0,1,396
0,50.0,1,396
1,640.0,1,396
0,210.0,1,397
1,280.0,1,397
0,70.0,1,397
2,140.0,1,397
0,90.0,1,397
1,430.0,1,397
0,210.0,1,398
1,270.0,1,398
0,70.0,1,398
2,370.0,1,398
0,130.0,1,398
1,400.0,1,398
0,230.0,1,399
1,210.0,1,399
0,70.0,1,399
2,390.0,1,399
0,80.0,1,399
1,720.0,1,399
0,280.0,1,400
2,290.0,1,400
0,150.0,1,400
1,750.0,1,400
0,70.0,1,400
2,1530.0,1,400
0,70.0,1,400
1,780.0,1,400
0,70.0,1,400
2,920.0,1,400
0,70.0,1,400
1,500.0,1,400
0,90.0,1,400
2,580.0,1,400
0,200.0,1,401
1,180.0,1,401
0,70.0,1,401
2,450.0,1,401
0,90.0,1,401
1,630.0,1,401
0,80.0,1,401
2,430.0,1,401
0,80.0,1,401
1,180.0,1,401
0,70.0,1,401
2,540.0,1,401
0,70.0,1,401
1,550.0,1,401
0,200.0,1,402
2,400.0,1,402
0,100.0,1,402
1,170.0,1,402
0,170.0,1,403
1,230.0,1,403
0,80.0,1,403
2,240.0,1,403
0,70.0,1,403
1,800.0,1,403
0,250.0,1,404
2,140.0,1,404
0,80.0,1,404
1,550.0,1,404
0,140.0,1,404
2,420.0,1,404
0,80.0,1,404
1,440.0,1,404
0,80.0,1,404
2,280.0,1,404
0,250.0,1,405
1,290.0,1,405
0,1080.0,1,405
2,380.0,1,405
0,80.0,1,405
1,630.0,1,405
0,80.0,1,405
2,1140.0,1,405
0,80.0,1,405
1,1370.0,1,405
0,290.0,1,406
1,200.0,1,406
0,70.0,1,406
2,1620.0,1,406
0,80.0,1,406
1,1090.0,1,406
0,200.0,1,407
2,360.0,1,407
0,120.0,1,407
1,600.0,1,407
0,200.0,1,407
2,450.0,1,407
0,370.0,1,407
1,2300.0,1,407
0,280.0,1,407
2,1170.0,1,407
0,160.0,1,408
1,260.0,1,408
0,70.0,1,408
2,1240.0,1,408
0,290.0,1,409
2,270.0,1,409
0,250.0,1,409
1,1000.0,1,409
0,620.0,1,409
2,600.0,1,409
0,250.0,1,410
2,240.0,1,410
0,90.0,1,410
1,730.0,1,410
0,130.0,1,410
2,440.0,1,410
0,280.0,1,411
1,360.0,1,411
0,70.0,1,411
2,440.0,1,411
0,250.0,1,411
1,970.0,1,411
0,60.0,1,411
2,720.0,1,411
0,220.0,1,412
2,340.0,1,412
0,80.0,1,412
1,340.0,1,412
0,290.0,1,412
2,1020.0,1,412
0,60.0,1,412
0,210.0,1,413
1,400.0,1,413
0,70.0,1,413
2,470.0,1,413
0,70.0,1,413
1,940.0,1,413
0,80.0,1,413
2,2310.0,1,413
0,80.0,1,413
1,120.0,1,413
0,240.0,1,414
2,310.0,1,414
0,80.0,1,414
1,670.0,1,414
0,80.0,1,414
2,860.0,1,414
0,20.0,1,414
0,280.0,1,415
2,200.0,1,415
0,80.0,1,415
1,370.0,1,415
0,80.0,1,415
2,320.0,1,415
0,340.0,1,416
2,320.0,1,416
0,70.0,1,416
1,470.0,1,416
0,90.0,1,416
2,830.0,1,416
0,80.0,1,416
1,1200.0,1,416
0,60.0,1,416
2,2160.0,1,416
0,200.0,1,417
1,200.0,1,417
0,90.0,1,417
2,400.0,1,417
0,80.0,1,417
1,260.0,1,417
0,230.0,1,418
1,430.0,1,418
0,80.0,1,418
2,350.0,1,418
0,340.0,1,419
2,290.0,1,419
0,90.0,1,419
1,420.0,1,419
0,250.0,1,420
1,490.0,1,420
0,70.0,1,420
2,530.0,1,420
0,70.0,1,420
1,1170.0,1,420
0,80.0,1,420
2,570.0,1,420
0,60.0,1,420
1,570.0,1,420
0,80.0,1,420
2,610.0,1,420
0,80.0,1,420
1,430.0,1,420
0,90.0,1,420
2,500.0,1,420
0,80.0,1,420
1,970.0,1,420
0,50.0,1,420
2,1190.0,1,420
0,320.0,1,421
1,330.0,1,421
0,80.0,1,421
2,170.0,1,421
0,60.0,1,421
1,510.0,1,421
0,70.0,1,421
2,420.0,1,421
0,230.0,1,422
2,160.0,1,422
0,70.0,1,422
1,410.0,1,422
0,60.0,1,422
2,510.0,1,422
0,250.0,1,423
1,300.0,1,423
0,290.0,1,423
2,670.0,1,423
0,90.0,1,423
1,620.0,1,423
0,90.0,1,423
2,460.0,1,423
0,70.0,1,423
1,1150.0,1,423
0,80.0,1,423
2,230.0,1,423
0,240.0,1,424
1,110.0,1,424
0,80.0,1,424
2,810.0,1,424
0,60.0,1,424
1,760.0,1,424
0,190.0,1,425
2,280.0,1,425
0,80.0,1,425
1,210.0,1,425
0,70.0,1,425
2,450.0,1,425
0,90.0,1,425
0,210.0,1,426
1,170.0,1,426
0,70.0,1,426
2,460.0,1,426
0,70.0,1,426
1,380.0,1,426
0,90.0,1,426
2,730.0,1,426
0,60.0,1,426
1,460.0,1,426
0,240.0,1,427
2,350.0,1,427
0,100.0,1,427
1,380.0,1,427
0,280.0,1,428
1,600.0,1,428
0,100.0,1,428
2,250.0,1,428
0,60.0,1,428
1,80.0,1,428
0,280.0,1,429
1,1020.0,1,429
0,70.0,1,429
2,370.0,1,429
0,20.0,1,429
0,320.0,1,430
1,200.0,1,430
0,80.0,1,430
2,350.0,1,430
0,70.0,1,430
1,560.0,1,430
0,490.0,1,431
2,250.0,1,431
0,80.0,1,431
1,820.0,1,431
0,30.0,1,431
0,630.0,1,432
2,400.0,1,432
0,100.0,1,432
1,480.0,1,432
0,70.0,1,432
2,470.0,1,432
0,80.0,1,432
1,830.0,1,432
0,60.0,1,432
2,370.0,1,432
0,90.0,1,432
1,930.0,1,432
0,80.0,1,432
2,1080.0,1,432
0,70.0,1,432
1,690.0,1,432
0,70.0,1,432
2,190.0,1,432
0,150.0,1,432
1,820.0,1,432
0,210.0,1,433
1,450.0,1,433
0,90.0,1,433
2,580.0,1,433
0,70.0,1,433
1,690.0,1,433
0,280.0,1,434
1,180.0,1,434
0,60.0,1,434
2,620.0,1,434
0,80.0,1,434
1,270.0,1,434
0,510.0,1,435
2,230.0,1,435
0,90.0,1,435
1,900.0,1,435
0,170.0,1,435
2,330.0,1,435
0,240.0,1,436
1,190.0,1,436
0,50.0,1,436
2,510.0,1,436
0,60.0,1,436
1,270.0,1,436
0,90.0,1,436
2,430.0,1,436
0,250.0,1,437
2,200.0,1,437
0,60.0,1,437
1,800.0,1,437
0,240.0,1,438
2,210.0,1,438
0,80.0,1,438
1,460.0,1,438
0,210.0,1,439
1,330.0,1,439
0,80.0,1,439
2,290.0,1,439
0,230.0,1,440
1,210.0,1,440
0,200.0,1,440
2,970.0,1,440
0,70.0,1,440
1,140.0,1,440
0,230.0,1,441
1,190.0,1,441
0,210.0,1,441
2,590.0,1,441
0,70.0,1,441
1,110.0,1,441
0,210.0,1,442
1,170.0,1,442
0,60.0,1,442
2,560.0,1,442
0,50.0,1,442
1,430.0,1,442
0,220.0,1,443
2,410.0,1,443
0,80.0,1,443
1,670.0,1,443
0,20.0,1,443
0,280.0,1,444
2,180.0,1,444
0,80.0,1,444
1,460.0,1,444
0,230.0,1,445
2,170.0,1,445
0,220.0,1,445
1,550.0,1,445
0,70.0,1,445
2,630.0,1,445
0,80.0,1,445
1,290.0,1,445
0,210.0,1,446
2,270.0,1,446
0,60.0,1,446
1,750.0,1,446
0,130.0,1,446
2,1570.0,1,446
0,80.0,1,446
1,190.0,1,446
0,530.0,1,446
2,560.0,1,446
0,70.0,1,446
1,660.0,1,446
0,80.0,1,446
2,280.0,1,446
0,80.0,1,446
1,610.0,1,446
0,70.0,1,446
2,910.0,1,446
0,80.0,1,446
1,500.0,1,446
0,80.0,1,446
2,320.0,1,446
0,90.0,1,446
1,290.0,1,446
0,50.0,1,446
2,320.0,1,446
0,70.0,1,446
1,720.0,1,446
0,60.0,1,446
2,620.0,1,446
0,170.0,1,446
1,1510.0,1,446
0,80.0,1,446
2,1180.0,1,446
0,70.0,1,446
1,2910.0,1,446
0,80.0,1,446
2,780.0,1,446
0,50.0,1,446
1,830.0,1,446
0,80.0,1,446
2,780.0,1,446
0,60.0,1,446
1,1530.0,1,446
0,50.0,1,446
2,620.0,1,446
0,80.0,1,446
1,1200.0,1,446
0,90.0,1,446
2,900.0,1,446
0,90.0,1,446
1,2430.0,1,446
0,70.0,1,446
2,2500.0,1,446
0,90.0,1,446
1,510.0,1,446
0,80.0,1,446
2,580.0,1,446
0,70.0,1,446
1,330.0,1,446
0,100.0,1,446
2,400.0,1,446
0,70.0,1,446
1,800.0,1,446
0,70.0,1,446
2,740.0,1,446
0,80.0,1,446
1,670.0,1,446
0,80.0,1,446
2,230.0,1,446
0,70.0,1,446
1,260.0,1,446
0,60.0,1,446
2,480.0,1,446
0,230.0,1,446
1,760.0,1,446
0,90.0,1,446
2,1720.0,1,446
0,80.0,1,446
1,210.0,1,446
0,220.0,1,447
1,180.0,1,447
0,70.0,1,447
2,330.0,1,447
0,80.0,1,447
1,230.0,1,447
0,50.0,1,447
2,1530.0,1,447
0,60.0,1,447
1,2260.0,1,447
0,60.0,1,447
2,750.0,1,447
0,80.0,1,447
1,740.0,1,447
0,90.0,1,447
2,850.0,1,447
0,80.0,1,447
1,540.0,1,447
0,70.0,1,447
2,660.0,1,447
0,90.0,1,447
1,170.0,1,447
0,80.0,1,447
2,660.0,1,447
0,70.0,1,447
1,410.0,1,447
0,70.0,1,447
2,840.0,1,447
0,90.0,1,447
1,1040.0,1,447
0,70.0,1,447
2,2260.0,1,447
0,250.0,1,448
1,370.0,1,448
0,80.0,1,448
2,330.0,1,448
0,100.0,1,448
1,460.0,1,448
0,70.0,1,448
2,100.0,1,448
0,240.0,1,449
2,260.0,1,449
0,210.0,1,449
1,290.0,1,449
0,220.0,1,450
1,280.0,1,450
0,240.0,1,450
2,700.0,1,450
0,80.0,1,450
1,680.0,1,450
0,260.0,1,451
1,150.0,1,451
0,70.0,1,451
2,300.0,1,451
0,80.0,1,451
1,180.0,1,451
0,70.0,1,451
2,340.0,1,451
0,70.0,1,451
1,410.0,1,451
0,70.0,1,451
2,200.0,1,451
0,220.0,1,452
1,190.0,1,452
0,70.0,1,452
2,380.0,1,452
0,70.0,1,452
1,630.0,1,452
0,160.0,1,453
1,530.0,1,453
0,180.0,1,453
2,330.0,1,453
0,190.0,1,454
2,180.0,1,454
0,60.0,1,454
1,890.0,1,454
0,60.0,1,454
2,210.0,1,454
0,130.0,1,455
1,300.0,1,455
0,290.0,1,455
2,910.0,1,455
0,170.0,1,455
1,360.0,1,455
0,80.0,1,455
2,550.0,1,455
0,70.0,1,455
1,1140.0,1,455
0,70.0,1,455
2,1350.0,1,455
0,80.0,1,455
1,720.0,1,455
0,220.0,1,455
2,1400.0,1,455
0,90.0,1,455
1,1070.0,1,455
0,190.0,1,455
2,1830.0,1,455
0,80.0,1,455
1,830.0,1,455
0,70.0,1,455
2,730.0,1,455
0,70.0,1,455
1,1170.0,1,455
0,200.0,1,456
1,280.0,1,456
0,90.0,1,456
2,250.0,1,456
0,80.0,1,456
1,310.0,1,456
0,180.0,1,457
2,260.0,1,457
0,90.0,1,457
1,610.0,1,457
0,70.0,1,457
2,860.0,1,457
0,190.0,1,458
1,180.0,1,458
0,80.0,1,458
2,360.0,1,458
0,90.0,1,458
1,200.0,1,458
0,80.0,1,458
2,780.0,1,458
0,20.0,1,458
0,220.0,1,459
1,360.0,1,459
0,90.0,1,459
2,650.0,1,459
0,230.0,1,460
1,250.0,1,460
0,230.0,1,460
2,600.0,1,460
0,70.0,1,460
1,680.0,1,460
0,80.0,1,460
2,380.0,1,460
0,200.0,1,461
1,270.0,1,461
0,60.0,1,461
2,630.0,1,461
0,260.0,1,462
2,190.0,1,462
0,90.0,1,462
1,300.0,1,462
0,250.0,1,463
1,650.0,1,463
0,20.0,1,463
0,290.0,1,464
2,180.0,1,464
0,80.0,1,464
1,2250.0,1,464
0,80.0,1,464
2,360.0,1,464
0,250.0,1,465
1,180.0,1,465
0,80.0,1,465
2,300.0,1,465
0,190.0,1,465
1,410.0,1,465
0,200.0,1,466
1,170.0,1,466
0,80.0,1,466
2,340.0,1,466
0,420.0,1,467
2,210.0,1,467
0,700.0,1,467
1,160.0,1,467
0,200.0,1,468
1,240.0,1,468
0,80.0,1,468
2,380.0,1,468
0,220.0,1,469
2,250.0,1,469
0,120.0,1,469
1,390.0,1,469
0,80.0,1,469
2,1400.0,1,469
0,70.0,1,469
1,1700.0,1,469
0,60.0,1,469
2,310.0,1,469
0,80.0,1,469
1,310.0,1,469
0,90.0,1,469
2,300.0,1,469
0,310.0,1,470
1,280.0,1,470
0,80.0,1,470
2,250.0,1,470
0,60.0,1,470
1,740.0,1,470
0,60.0,1,470
2,180.0,1,470
0,260.0,1,471
1,200.0,1,471
0,280.0,1,471
2,440.0,1,471
0,80.0,1,471
1,280.0,1,471
0,70.0,1,471
2,2230.0,1,471
0,60.0,1,471
1,500.0,1,471
0,10.0,1,471
0,330.0,1,472
1,330.0,1,472
0,120.0,1,472
2,210.0,1,472
0,280.0,1,473
2,230.0,1,473
0,80.0,1,473
1,240.0,1,473
0,620.0,1,473
2,370.0,1,473
0,240.0,1,474
2,320.0,1,474
0,170.0,1,474
1,220.0,1,474
0,220.0,1,475
1,240.0,1,475
0,70.0,1,475
2,560.0,1,475
0,100.0,1,476
1,230.0,1,476
0,80.0,1,476
2,740.0,1,476
0,80.0,1,476
1,1260.0,1,476
0,130.0,1,477
2,200.0,1,477
0,80.0,1,477
1,810.0,1,477
0,190.0,1,478
1,430.0,1,478
0,70.0,1,478
2,660.0,1,478
0,70.0,1,478
1,330.0,1,478
0,240.0,1,479
1,380.0,1,479
0,70.0,1,479
2,460.0,1,479
0,320.0,1,479
1,1320.0,1,479
0,70.0,1,479
2,580.0,1,479
0,210.0,1,480
2,410.0,1,480
0,60.0,1,481
1,370.0,1,481
0,80.0,1,481
2,790.0,1,481
0,70.0,1,481
1,270.0,1,481
0,550.0,1,482
1,240.0,1,482
0,80.0,1,482
2,110.0,1,482
0,210.0,1,483
1,170.0,1,483
0,90.0,1,483
2,350.0,1,483
0,280.0,1,484
1,340.0,1,484
0,80.0,1,484
2,360.0,1,484
0,80.0,1,484
1,1090.0,1,484
0,80.0,1,484
2,590.0,1,484
0,90.0,1,484
1,410.0,1,484
0,80.0,1,484
2,90.0,1,484
0,260.0,1,485
2,470.0,1,485
0,100.0,1,485
1,220.0,1,485
0,100.0,1,485
2,490.0,1,485
0,60.0,1,485
1,420.0,1,485
0,230.0,1,486
1,450.0,1,486
0,190.0,1,486
2,520.0,1,486
0,70.0,1,486
1,680.0,1,486
0,250.0,1,486
2,160.0,1,486
0,220.0,1,487
1,170.0,1,487
0,90.0,1,487
2,630.0,1,487
0,790.0,1,487
1,2460.0,1,487
0,60.0,1,487
2,560.0,1,487
0,80.0,1,487
1,580.0,1,487
0,70.0,1,487
2,1570.0,1,487
0,90.0,1,487
1,390.0,1,487
0,70.0,1,487
2,450.0,1,487
0,60.0,1,487
1,90.0,1,487
0,70.0,1,487
2,1550.0,1,487
0,90.0,1,487
1,1190.0,1,487
0,90.0,1,487
2,590.0,1,487
0,60.0,1,487
1,820.0,1,487
0,190.0,1,487
2,950.0,1,487
0,50.0,1,487
1,540.0,1,487
0,70.0,1,487
2,550.0,1,487
0,90.0,1,487
1,1400.0,1,487
0,150.0,1,487
2,740.0,1,487
0,80.0,1,487
1,1300.0,1,487
0,70.0,1,487
2,1150.0,1,487
0,80.0,1,487
1,960.0,1,487
0,70.0,1,487
2,2160.0,1,487
0,100.0,1,487
1,1010.0,1,487
0,70.0,1,487
2,1830.0,1,487
0,120.0,1,487
1,950.0,1,487
0,200.0,1,488
1,430.0,1,488
0,70.0,1,488
2,430.0,1,488
0,70.0,1,488
1,700.0,1,488
0,180.0,1,488
2,1910.0,1,488
0,190.0,1,489
2,260.0,1,489
0,80.0,1,489
1,280.0,1,489
0,90.0,1,489
2,800.0,1,489
0,330.0,1,490
1,140.0,1,490
0,60.0,1,490
2,400.0,1,490
0,80.0,1,490
1,200.0,1,490
0,200.0,1,491
2,150.0,1,491
0,80.0,1,491
1,200.0,1,491
0,230.0,1,492
1,380.0,1,492
0,70.0,1,492
2,850.0,1,492
0,100.0,1,492
1,320.0,1,492
0,290.0,1,492
2,700.0,1,492
0,80.0,1,492
1,1280.0,1,492
0,220.0,1,492
2,2610.0,1,492
0,70.0,1,492
1,640.0,1,492
0,70.0,1,492
2,360.0,1,492
0,70.0,1,492
1,830.0,1,492
0,80.0,1,492
2,560.0,1,492
0,90.0,1,492
1,490.0,1,492
0,60.0,1,492
2,770.0,1,492
0,80.0,1,492
1,690.0,1,492
0,80.0,1,492
2,310.0,1,492
0,220.0,1,493
1,350.0,1,493
0,70.0,1,493
2,770.0,1,493
0,120.0,1,493
1,500.0,1,493
